"drugName","activeIngredients","fever","vomit","arthritis"
"KEFLEX","CEPHALEXIN",FALSE,FALSE,FALSE
"KEFLIN","CEPHALOTHIN SODIUM",FALSE,FALSE,FALSE
"KEFLIN IN PLASTIC CONTAINER","CEPHALOTHIN SODIUM",FALSE,FALSE,FALSE
"KEFTAB","CEPHALEXIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"KEFUROX","CEFUROXIME SODIUM",FALSE,FALSE,FALSE
"KEFUROX IN PLASTIC CONTAINER","CEFUROXIME SODIUM",FALSE,FALSE,FALSE
"KEFZOL","CEFAZOLIN SODIUM",FALSE,FALSE,FALSE
"KELNOR","ETHINYL ESTRADIOL; ETHYNODIOL DIACETATE",FALSE,FALSE,FALSE
"KEMADRIN","PROCYCLIDINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KEMEYA","DROSPIRENONE; ETHINYL ESTRADIOL",FALSE,FALSE,FALSE
"KEMSTRO","BACLOFEN",FALSE,FALSE,FALSE
"KENACORT","TRIAMCINOLONE",FALSE,FALSE,FALSE
"KENALOG","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"KENALOG IN ORABASE","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"KENALOG-10","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"KENALOG-40","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"KENALOG-80","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"KENALOG-H","TRIAMCINOLONE ACETONIDE",FALSE,FALSE,FALSE
"KENGREAL","CANGRELOR",FALSE,FALSE,FALSE
"KEPIVANCE","PALIFERMIN",FALSE,FALSE,FALSE
"KEPPRA","LEVETIRACETAM",FALSE,FALSE,FALSE
"KEPPRA XR","LEVETIRACETAM",FALSE,FALSE,FALSE
"KERENDIA","FINERENONE",FALSE,FALSE,FALSE
"KERLEDEX","BETAXOLOL HYDROCHLORIDE; CHLORTHALIDONE",FALSE,FALSE,FALSE
"KERLONE","BETAXOLOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"KERYDIN","TAVABOROLE",FALSE,FALSE,FALSE
"KESIMPTA","OFATUMUMAB",FALSE,FALSE,FALSE
"KESSO-GESIC","PROPOXYPHENE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KETALAR","KETAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KETAMINE HCL","KETAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KETAMINE HYDROCHLORIDE","KETAMINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KETEK","TELITHROMYCIN",FALSE,FALSE,FALSE
"KETOCONAZOLE","KETOCONAZOLE",FALSE,FALSE,FALSE
"KETOPROFEN","KETOPROFEN",FALSE,FALSE,FALSE
"KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE",FALSE,FALSE,FALSE
"KETOROLAC TROMETHAMINE AND PHENYLEPHRINE HYDROCHLORIDE","KETOROLAC TROMETHAMINE; PHENYLEPHRINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KETOTIFEN FUMARATE","KETOTIFEN FUMARATE",FALSE,FALSE,FALSE
"KETOZOLE","KETOCONAZOLE",FALSE,FALSE,FALSE
"KEVEYIS","DICHLORPHENAMIDE",FALSE,FALSE,FALSE
"KEVZARA","SARILUMAB",FALSE,FALSE,FALSE
"KEYTRUDA","PEMBROLIZUMAB",FALSE,FALSE,FALSE
"KHAPZORY","LEVOLEUCOVORIN",FALSE,FALSE,FALSE
"KHEDEZLA","DESVENLAFAXINE",FALSE,FALSE,FALSE
"KIMIDESS","DESOGESTREL; ETHINYL ESTRADIOL",FALSE,FALSE,FALSE
"KIMYRSA","ORITAVANCIN DIPHOSPHATE",FALSE,FALSE,FALSE
"KINERET","ANAKINRA",FALSE,FALSE,FALSE
"KINEVAC","SINCALIDE",FALSE,FALSE,FALSE
"KINLYTIC","UROKINASE",FALSE,FALSE,FALSE
"KIONEX","SODIUM POLYSTYRENE SULFONATE",FALSE,FALSE,FALSE
"KISQALI","RIBOCICLIB SUCCINATE",FALSE,FALSE,FALSE
"KISQALI FEMARA CO-PACK (COPACKAGED)","LETROZOLE; RIBOCICLIB SUCCINATE",FALSE,FALSE,FALSE
"KITABIS PAK","TOBRAMYCIN",FALSE,FALSE,FALSE
"KLARON","SULFACETAMIDE SODIUM",FALSE,FALSE,FALSE
"KLEBCIL","KANAMYCIN SULFATE",FALSE,FALSE,FALSE
"KLISYRI","TIRBANIBULIN",FALSE,FALSE,FALSE
"KLONOPIN","CLONAZEPAM",FALSE,FALSE,FALSE
"KLONOPIN RAPIDLY DISINTEGRATING","CLONAZEPAM",FALSE,FALSE,FALSE
"KLOR-CON","POTASSIUM CHLORIDE",FALSE,FALSE,FALSE
"KLOR-CON M10","POTASSIUM CHLORIDE",FALSE,FALSE,FALSE
"KLOR-CON M15","POTASSIUM CHLORIDE",FALSE,FALSE,FALSE
"KLOR-CON M20","POTASSIUM CHLORIDE",FALSE,FALSE,FALSE
"KLOROMIN","CHLORPHENIRAMINE MALEATE",FALSE,FALSE,FALSE
"KLOTRIX","POTASSIUM CHLORIDE",FALSE,FALSE,FALSE
"KLOXXADO","NALOXONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KOGLUCOID","RAUWOLFIA SERPENTINA ROOT",FALSE,FALSE,FALSE
"KOMBIGLYZE XR","METFORMIN HYDROCHLORIDE; SAXAGLIPTIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"KONAKION","PHYTONADIONE",FALSE,FALSE,FALSE
"KORLYM","MIFEPRISTONE",FALSE,FALSE,FALSE
"KOROSTATIN","NYSTATIN",FALSE,FALSE,FALSE
"KORSUVA","DIFELIKEFALIN ACETATE",FALSE,FALSE,FALSE
"KOSELUGO","SELUMETINIB SULFATE",FALSE,FALSE,FALSE
"KOVANAZE","OXYMETAZOLINE HYDROCHLORIDE; TETRACAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KRINTAFEL","TAFENOQUINE SUCCINATE",FALSE,FALSE,FALSE
"KRYSTEXXA","PEGLOTICASE",FALSE,FALSE,FALSE
"KURVELO","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"KUVAN","SAPROPTERIN DIHYDROCHLORIDE",FALSE,FALSE,FALSE
"KWELL","LINDANE",FALSE,FALSE,FALSE
"KYBELLA","DEOXYCHOLIC ACID",FALSE,FALSE,FALSE
"KYLEENA","LEVONORGESTREL",FALSE,FALSE,FALSE
"KYNAMRO","MIPOMERSEN SODIUM",FALSE,FALSE,FALSE
"KYNMOBI","APOMORPHINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"KYPROLIS","CARFILZOMIB",FALSE,FALSE,FALSE
"KYRA","DROSPIRENONE; ETHINYL ESTRADIOL",FALSE,FALSE,FALSE
"KYTRIL","GRANISETRON HYDROCHLORIDE",FALSE,FALSE,FALSE
"LABETALOL HYDROCHLORIDE","LABETALOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"LABETALOL HYDROCHLORIDE IN DEXTROSE","LABETALOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"LABETALOL HYDROCHLORIDE IN SODIUM CHLORIDE","LABETALOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"LABID","THEOPHYLLINE",FALSE,FALSE,FALSE
"LAC-HYDRIN","AMMONIUM LACTATE",FALSE,FALSE,FALSE
"LACOSAMIDE","LACOSAMIDE",FALSE,FALSE,FALSE
"LACRISERT","HYDROXYPROPYL CELLULOSE",FALSE,FALSE,FALSE
"LACTATED RINGER'S AND DEXTROSE 5% IN PLASTIC CONTAINER","CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE",FALSE,FALSE,FALSE
"LACTATED RINGER'S IN PLASTIC CONTAINER","CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE",FALSE,FALSE,FALSE
"LACTULOSE","LACTULOSE",FALSE,FALSE,FALSE
"LAMICTAL","LAMOTRIGINE",FALSE,FALSE,FALSE
"LAMICTAL CD","LAMOTRIGINE",FALSE,FALSE,FALSE
"LAMICTAL ODT","LAMOTRIGINE",FALSE,FALSE,FALSE
"LAMICTAL XR","LAMOTRIGINE",FALSE,FALSE,FALSE
"LAMISIL","TERBINAFINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LAMISIL AT","TERBINAFINE",FALSE,FALSE,FALSE
"LAMIVUDINE","LAMIVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE AND STAVUDINE","LAMIVUDINE; STAVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE AND TENOFOVIR DISOPROXIL FUMARATE","LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE",FALSE,FALSE,FALSE
"LAMIVUDINE AND ZIDOVUDINE","LAMIVUDINE; ZIDOVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE, NEVIRAPINE AND ZIDOVUDINE","LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE, NEVIRAPINE, AND STAVUDINE","LAMIVUDINE; NEVIRAPINE;  STAVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE, ZIDOVUDINE TABS 150MG/300MG CO-PACKAGED WITH NEVIRAPINE TABS 200MG","LAMIVUDINE; ZIDOVUDINE; NEVIRAPINE",FALSE,FALSE,FALSE
"Lamivudine, Zidovudine, Nevirapine Tabs 150mg/300mg/200mg","LAMIVUDINE; ZIDOVUDINE; NEVIRAPINE",FALSE,FALSE,FALSE
"LAMIVUDINE/NEVIRAPINE/ZIDOVUDINE TABLETS","Lamivudine; Nevirapine; Zidovudine",FALSE,FALSE,FALSE
"LAMIVUDINE/TENOFOVIR DISOPROXIL FUMARATE FDC TABS","LAMIVUDINE; TENOFOVIR",FALSE,FALSE,FALSE
"Lamivudine/Zidovudine 150 mg/300 mg Tablets Co-packaged with Nevirapine 200 mg Tablets","LAMIVUDINE; ZIDOVUDINE; NEVIRAPINE",FALSE,FALSE,FALSE
"LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE","LAMIVUDINE; NEVIRAPINE; ZIDOVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE; STAVUDINE","LAMIVUDINE; STAVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE; STAVUDINE; NEVIRAPINE","LAMIVUDINE; STAVUDINE; NEVIRAPINE",FALSE,FALSE,FALSE
"LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE","LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE",FALSE,FALSE,FALSE
"LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE; NEVIRAPINE","LAMIVUDINE; TENOFOVIR DISOPROXIL FUMARATE; NEVIRAPINE",FALSE,FALSE,FALSE
"LAMIVUDINE; ZIDOVUDINE","LAMIVUDINE; ZIDOVUDINE",FALSE,FALSE,FALSE
"LAMIVUDINE; ZIDOVUDINE; ABACAVIR","LAMIVUDINE; ZIDOVUDINE; ABACAVIR",FALSE,FALSE,FALSE
"LAMIVUDINE; ZIDOVUDINE; EFAVIRENZ","LAMIVUDINE; ZIDOVUDINE; EFAVIRENZ",FALSE,FALSE,FALSE
"LAMIVUDINE; ZIDOVUDINE; NEVIRAPINE","LAMIVUDINE; ZIDOVUDINE; NEVIRAPINE",FALSE,FALSE,FALSE
"LAMOTRIGINE","LAMOTRIGINE",FALSE,FALSE,FALSE
"LAMPIT","NIFURTIMOX",FALSE,FALSE,FALSE
"LAMPRENE","CLOFAZIMINE",FALSE,FALSE,FALSE
"LANABIOTIC","BACITRACIN; POLYMYXIN B SULFATE",FALSE,FALSE,FALSE
"LANIAZID","ISONIAZID",FALSE,FALSE,FALSE
"LANOPHYLLIN","THEOPHYLLINE",FALSE,FALSE,FALSE
"LANORINAL","ASPIRIN; BUTALBITAL; CAFFEINE",FALSE,FALSE,FALSE
"LANOXICAPS","DIGOXIN",FALSE,FALSE,FALSE
"LANOXIN","DIGOXIN",FALSE,FALSE,FALSE
"LANOXIN PEDIATRIC","DIGOXIN",FALSE,FALSE,FALSE
"LANREOTIDE ACETATE","LANREOTIDE ACETATE",FALSE,FALSE,FALSE
"LANSOPRAZOLE","LANSOPRAZOLE",FALSE,FALSE,FALSE
"LANSOPRAZOLE, AMOXICILLIN AND CLARITHROMYCIN (COPACKAGED)","AMOXICILLIN; CLARITHROMYCIN; LANSOPRAZOLE",FALSE,FALSE,FALSE
"LANTHANUM CARBONATE","LANTHANUM CARBONATE",FALSE,FALSE,FALSE
"LANTRISUL","SULFADIAZINE;SULFAMERAZINE;SULFAMETHAZINE)",FALSE,FALSE,FALSE
"LANTUS","INSULIN GLARGINE RECOMBINANT",FALSE,FALSE,FALSE
"LANTUS SOLOSTAR","INSULIN GLARGINE RECOMBINANT",FALSE,FALSE,FALSE
"LAPATINIB DITOSYLATE","LAPATINIB DITOSYLATE",FALSE,FALSE,FALSE
"LARGON","PROPIOMAZINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LARIAM","MEFLOQUINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LARIN 1.5/30","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"LARIN 1/20","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"LARIN 24 FE","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"LARIN FE 1.5/30","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"LARIN FE 1/20","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"LARODOPA","LEVODOPA",FALSE,FALSE,FALSE
"LAROTID","AMOXICILLIN",FALSE,FALSE,FALSE
"LARTRUVO","OLARATUMAB",FALSE,FALSE,FALSE
"LARYNG-O-JET KIT","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LARYNGOTRACHEAL ANESTHESIA KIT","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LASIX","FUROSEMIDE",FALSE,FALSE,FALSE
"LASTACAFT","ALCAFTADINE",FALSE,FALSE,FALSE
"LATANOPROST","LATANOPROST",FALSE,FALSE,FALSE
"LATISSE","BIMATOPROST",FALSE,FALSE,FALSE
"LATUDA","LURASIDONE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LAX-LYTE WITH FLAVOR PACKS","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE",FALSE,FALSE,FALSE
"LAXILOSE","LACTULOSE",FALSE,FALSE,FALSE
"LAZANDA","FENTANYL CITRATE",FALSE,FALSE,FALSE
"LEDERCILLIN VK","PENICILLIN V POTASSIUM",FALSE,FALSE,FALSE
"LEFLUNOMIDE","LEFLUNOMIDE",FALSE,FALSE,FALSE
"LEMTRADA","ALEMTUZUMAB",FALSE,FALSE,FALSE
"LENALIDOMIDE","LENALIDOMIDE",FALSE,FALSE,FALSE
"LENVIMA","LENVATINIB MESYLATE",FALSE,FALSE,FALSE
"LEQVIO","INCLISIRAN",FALSE,FALSE,FALSE
"LERIBANE","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE",FALSE,FALSE,FALSE
"LERITINE","ANILERIDINE PHOSPHATE",FALSE,FALSE,FALSE
"LESCOL","FLUVASTATIN SODIUM",FALSE,FALSE,FALSE
"LESCOL XL","FLUVASTATIN SODIUM",FALSE,FALSE,FALSE
"LESSINA-21","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LESSINA-28","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LETAIRIS","AMBRISENTAN",FALSE,FALSE,FALSE
"LETROZOLE","LETROZOLE",FALSE,FALSE,FALSE
"LEUCOVORIN CALCIUM","LEUCOVORIN CALCIUM",FALSE,FALSE,FALSE
"LEUCOVORIN CALCIUM","LEUCOVORIN CALCIUM",FALSE,FALSE,FALSE
"LEUCOVORIN CALCIUM","LEUCOVORIN CALCIUM",FALSE,FALSE,FALSE
"LEUCOVORIN CALCIUM PRESERVATIVE FREE","LEUCOVORIN CALCIUM",FALSE,FALSE,FALSE
"LEUKERAN","CHLORAMBUCIL",FALSE,FALSE,FALSE
"LEUKINE","SARGRAMOSTIM",FALSE,FALSE,FALSE
"LEUPROLIDE ACETATE","LEUPROLIDE ACETATE",FALSE,FALSE,FALSE
"LEUSTATIN","CLADRIBINE",FALSE,FALSE,FALSE
"LEVALBUTEROL HYDROCHLORIDE","LEVALBUTEROL HYDROCHLORIDE",FALSE,FALSE,FALSE
"LEVAQUIN","LEVOFLOXACIN",FALSE,FALSE,FALSE
"LEVAQUIN IN DEXTROSE 5% IN PLASTIC CONTAINER","LEVOFLOXACIN",FALSE,FALSE,FALSE
"LEVATOL","PENBUTOLOL SULFATE",FALSE,FALSE,FALSE
"LEVEMIR","INSULIN DETEMIR RECOMBINANT",FALSE,FALSE,FALSE
"LEVEMIR FLEXPEN","INSULIN DETEMIR RECOMBINANT",FALSE,FALSE,FALSE
"LEVEMIR FLEXTOUCH","INSULIN DETEMIR RECOMBINANT",FALSE,FALSE,FALSE
"LEVEMIR INNOLET","INSULIN DETEMIR RECOMBINANT",FALSE,FALSE,FALSE
"LEVEMIR PENFILL","INSULIN DETEMIR RECOMBINANT",FALSE,FALSE,FALSE
"LEVETIRACETAM","LEVETIRACETAM",FALSE,FALSE,FALSE
"LEVETIRACETAM IN SODIUM CHLORIDE","LEVETIRACETAM",FALSE,FALSE,FALSE
"LEVITRA","VARDENAFIL HYDROCHLORIDE",FALSE,FALSE,FALSE
"LEVLITE","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LEVO-DROMORAN","LEVORPHANOL TARTRATE",FALSE,FALSE,FALSE
"LEVO-T","LEVOTHYROXINE SODIUM",FALSE,FALSE,FALSE
"LEVOBUNOLOL HYDROCHLORIDE","LEVOBUNOLOL HYDROCHLORIDE",FALSE,FALSE,FALSE
"LEVOCARNITINE","LEVOCARNITINE",FALSE,FALSE,FALSE
"LEVOCARNITINE SF","LEVOCARNITINE",FALSE,FALSE,FALSE
"LEVOCETIRIZINE DIHYDROCHLORIDE","LEVOCETIRIZINE DIHYDROCHLORIDE",FALSE,FALSE,FALSE
"LEVOCETIRIZINE HYDROCHLORIDE","LEVOCETIRIZINE DIHYDROCHLORIDE",FALSE,FALSE,FALSE
"LEVOFLOXACIN","LEVOFLOXACIN",FALSE,FALSE,FALSE
"LEVOFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINER","LEVOFLOXACIN",FALSE,FALSE,FALSE
"LEVOFLOXACIN; DEXTROSE","LEVOFLOXACIN; DEXTROSE",FALSE,FALSE,FALSE
"LEVOLET","LEVOTHYROXINE SODIUM",FALSE,FALSE,FALSE
"LEVOLEUCOVORIN CALCIUM","LEVOLEUCOVORIN CALCIUM",FALSE,FALSE,FALSE
"LEVOMILNACIPRAN","LEVOMILNACIPRAN",FALSE,FALSE,FALSE
"LEVOMILNACIPRAN HYDROCHLORIDE","LEVOMILNACIPRAN HYDROCHLORIDE",FALSE,FALSE,FALSE
"LEVONEST","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LEVONORGESTREL","LEVONORGESTREL",FALSE,FALSE,FALSE
"LEVONORGESTREL AND ETHINYL ESTRADIOL","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LEVONORGESTREL AND ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LEVOPHED","NOREPINEPHRINE BITARTRATE",FALSE,FALSE,FALSE
"LEVOPROME","LEVOMEPROMAZINE",FALSE,FALSE,FALSE
"LEVORA 0.15/30-21","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LEVORA 0.15/30-28","ETHINYL ESTRADIOL; LEVONORGESTREL",FALSE,FALSE,FALSE
"LEVORPHANOL TARTRATE","LEVORPHANOL TARTRATE",FALSE,FALSE,FALSE
"LEVOTHYROXINE SODIUM","LEVOTHYROXINE SODIUM",FALSE,FALSE,FALSE
"LEVOXYL","LEVOTHYROXINE SODIUM",FALSE,FALSE,FALSE
"LEVULAN","AMINOLEVULINIC ACID HYDROCHLORIDE",FALSE,FALSE,FALSE
"LEXAPRO","ESCITALOPRAM OXALATE",FALSE,FALSE,FALSE
"LEXETTE","HALOBETASOL PROPIONATE",FALSE,FALSE,FALSE
"LEXISCAN","REGADENOSON",FALSE,FALSE,FALSE
"LEXIVA","FOSAMPRENAVIR CALCIUM",FALSE,FALSE,FALSE
"LEXXEL","ENALAPRIL MALEATE; FELODIPINE",FALSE,FALSE,FALSE
"LIALDA","MESALAMINE",FALSE,FALSE,FALSE
"LIBRAX","CHLORDIAZEPOXIDE HYDROCHLORIDE; CLIDINIUM BROMIDE",FALSE,FALSE,FALSE
"LIBRELEASE","CHLORDIAZEPOXIDE",FALSE,FALSE,FALSE
"LIBRITABS","CHLORDIAZEPOXIDE",FALSE,FALSE,FALSE
"LIBRIUM","CHLORDIAZEPOXIDE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIBTAYO","CEMIPLIMAB-RWLC",FALSE,FALSE,FALSE
"LICART","DICLOFENAC EPOLAMINE",FALSE,FALSE,FALSE
"LIDEX","FLUOCINONIDE",FALSE,FALSE,FALSE
"LIDEX-E","FLUOCINONIDE",FALSE,FALSE,FALSE
"LIDOCAINE","LIDOCAINE",FALSE,FALSE,FALSE
"LIDOCAINE AND PRILOCAINE","LIDOCAINE; PRILOCAINE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.1% AND DEXTROSE 5% IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.2% AND DEXTROSE 5% IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.2% IN DEXTROSE 5%","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.2% IN DEXTROSE 5% IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.4% AND DEXTROSE 5% IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.4% IN DEXTROSE 5%","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.4% IN DEXTROSE 5% IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.8% AND DEXTROSE 5% IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 0.8% IN DEXTROSE 5% IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE 5% AND DEXTROSE 7.5%","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE","EPINEPHRINE; LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE PRESERVATIVE FREE","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE PRESERVATIVE FREE IN PLASTIC CONTAINER","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE VISCOUS","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE HYDROCHLORIDE W/ EPINEPHRINE","EPINEPHRINE; LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCAINE VISCOUS","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOCATON","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDODERM","LIDOCAINE",FALSE,FALSE,FALSE
"LIDOPEN","LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIDOSITE TOPICAL SYSTEM KIT","EPINEPHRINE; LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIGNOSPAN FORTE","EPINEPHRINE BITARTRATE; LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LIGNOSPAN STANDARD","EPINEPHRINE BITARTRATE; LIDOCAINE HYDROCHLORIDE",FALSE,FALSE,FALSE
"LILETTA","LEVONORGESTREL",FALSE,FALSE,FALSE
"LIMBITROL","AMITRIPTYLINE HYDROCHLORIDE; CHLORDIAZEPOXIDE",FALSE,FALSE,FALSE
"LIMBITROL DS","AMITRIPTYLINE HYDROCHLORIDE; CHLORDIAZEPOXIDE",FALSE,FALSE,FALSE
"LINACLOTIDE","LINACLOTIDE",FALSE,FALSE,FALSE
"LINAGLIPTIN","LINAGLIPTIN",FALSE,FALSE,FALSE
"LINAGLIPTIN AND METFORMIN HYDROCHLORIDE","LINAGLIPTIN; METFORMIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"LINAGLIPTIN; METFORMIN HYDROCHLORIDE","LINAGLIPTIN;METFORMIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"LINCOCIN","LINCOMYCIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"LINCOMYCIN","LINCOMYCIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"LINCOMYCIN HCL","LINCOMYCIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"LINCOMYCIN HYDROCHLORIDE","LINCOMYCIN HYDROCHLORIDE",FALSE,FALSE,FALSE
"LINDANE","LINDANE",FALSE,FALSE,FALSE
"LINEZOLID","LINEZOLID",FALSE,FALSE,FALSE
"LINEZOLID IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER","LINEZOLID",FALSE,FALSE,FALSE
"LINZESS","LINACLOTIDE",FALSE,FALSE,FALSE
"LIORESAL","BACLOFEN",FALSE,FALSE,FALSE
"LIOTHYRONINE SODIUM","LIOTHYRONINE SODIUM",FALSE,FALSE,FALSE
"LIPIDIL","FENOFIBRATE",FALSE,FALSE,FALSE
"LIPIODOL","ETHIODIZED OIL",FALSE,FALSE,FALSE
"LIPITOR","ATORVASTATIN CALCIUM",FALSE,FALSE,FALSE
"LIPO GANTRISIN","SULFISOXAZOLE ACETYL",FALSE,FALSE,FALSE
"LIPO-HEPIN","HEPARIN SODIUM",FALSE,FALSE,FALSE
"LIPOFEN","FENOFIBRATE",FALSE,FALSE,FALSE
"LIPOSYN 10%","SAFFLOWER OIL",FALSE,FALSE,FALSE
"LIPOSYN 20%","SAFFLOWER OIL",FALSE,FALSE,FALSE
"LIPOSYN II 10%","SAFFLOWER OIL; SOYBEAN OIL",FALSE,FALSE,FALSE
"LIPOSYN II 20%","SAFFLOWER OIL; SOYBEAN OIL",FALSE,FALSE,FALSE
